HourEnding,ERCOT
6/24/2019 11:59,51732.1343
6/24/2019 12:59,53076.04238
6/24/2019 13:59,54110.56412
6/24/2019 14:59,54866.60031
6/24/2019 15:59,55173.87186
6/24/2019 16:59,54183.72513
6/24/2019 17:59,52287.5044
6/24/2019 18:59,50754.36614
6/24/2019 19:59,49384.4114
6/24/2019 20:59,46262.29829
6/24/2019 21:59,42676.36764
6/24/2019 22:59,39655.36703
6/24/2019 23:59,37677.03382
6/25/2019 0:59,36368.96786
6/25/2019 1:59,35686.97436
6/25/2019 2:59,35887.58227
6/25/2019 3:59,37269.32641
6/25/2019 4:59,39123.14184
6/25/2019 5:59,40367.86417
6/25/2019 6:59,42168.94877
6/25/2019 7:59,44354.71278
6/25/2019 8:59,47125.80939
6/25/2019 9:59,50017.70506
6/25/2019 10:59,52756.71305
6/25/2019 11:59,55080.2813
6/25/2019 12:59,56922.99308
6/25/2019 13:59,58234.70941
6/25/2019 14:59,58578.55738
6/25/2019 15:59,57973.14903
6/25/2019 16:59,56548.23872
6/25/2019 17:59,54565.21915
6/25/2019 18:59,52503.081
6/25/2019 19:59,51006.898
6/25/2019 20:59,47733.05365
6/25/2019 21:59,44205.47175
6/25/2019 22:59,41042.28647
6/25/2019 23:59,38777.55085
6/26/2019 0:59,37205.25276
6/26/2019 1:59,36459.64553
6/26/2019 2:59,36593.76867
6/26/2019 3:59,37956.12265
6/26/2019 4:59,39851.24331
6/26/2019 5:59,41371.40794
6/26/2019 6:59,43356.83689
6/26/2019 7:59,45972.89506
6/26/2019 8:59,49130.6054
6/26/2019 9:59,52550.27038
6/26/2019 10:59,55496.21093
6/26/2019 11:59,57713.36296
6/26/2019 12:59,58974.11555
6/26/2019 13:59,60029.65579
6/26/2019 14:59,60440.78115
6/26/2019 15:59,59740.58666
6/26/2019 16:59,58474.9691
6/26/2019 17:59,56536.46496
6/26/2019 18:59,54587.70103
6/26/2019 19:59,52794.65173
6/26/2019 20:59,49674.2117
6/26/2019 21:59,45897.82766
6/26/2019 22:59,42629.61007
6/26/2019 23:59,40343.30998
6/27/2019 0:59,38800.57266
6/27/2019 1:59,37966.65521
6/27/2019 2:59,38043.14651
6/27/2019 3:59,39410.09539
6/27/2019 4:59,41344.75794
6/27/2019 5:59,42789.09081
6/27/2019 6:59,44887.97259
6/27/2019 7:59,47773.49253
6/27/2019 8:59,51211.4497
6/27/2019 9:59,54749.11139
6/27/2019 10:59,57546.30266
6/27/2019 11:59,59419.2315
6/27/2019 12:59,60119.81867
6/27/2019 13:59,60291.15715
6/27/2019 14:59,60388.64336
6/27/2019 15:59,59897.5044
6/27/2019 16:59,58258.06623
6/27/2019 17:59,56386.71346
6/27/2019 18:59,54709.44855
6/27/2019 19:59,53336.35068
6/27/2019 20:59,49914.81011
6/27/2019 21:59,46042.91378
6/27/2019 22:59,42647.39606
6/27/2019 23:59,40246.83763
6/28/2019 0:59,38706.68824
6/28/2019 1:59,37761.17068
6/28/2019 2:59,37603.52394
6/28/2019 3:59,38663.21889
6/28/2019 4:59,40152.78186
6/28/2019 5:59,41512.38461
6/28/2019 6:59,44262.62901
6/28/2019 7:59,47882.79655
6/28/2019 8:59,51709.40117
6/28/2019 9:59,55305.86886
6/28/2019 10:59,58584.79347
6/28/2019 11:59,61547.13455
6/28/2019 12:59,63422.37583
6/28/2019 13:59,64388.1369
6/28/2019 14:59,64340.36922
6/28/2019 15:59,63144.09355
6/28/2019 16:59,61279.11259
6/28/2019 17:59,58695.44179
6/28/2019 18:59,56012.09107
6/28/2019 19:59,54045.54857
6/28/2019 20:59,50838.5957
6/28/2019 21:59,47381.43946
6/28/2019 22:59,44020.04426
6/28/2019 23:59,41447.59553
6/29/2019 0:59,39505.40727
6/29/2019 1:59,38269.55911
6/29/2019 2:59,37589.48275
6/29/2019 3:59,37603.54885
6/29/2019 4:59,37766.16723
6/29/2019 5:59,38791.06354
6/29/2019 6:59,41984.01747
6/29/2019 7:59,45950.3698
6/29/2019 8:59,50003.55753
6/29/2019 9:59,53792.59239
6/29/2019 10:59,57006.9946
6/29/2019 11:59,59153.20931
6/29/2019 12:59,59563.36209
6/29/2019 13:59,59563.99878
6/29/2019 14:59,59647.84018
6/29/2019 15:59,59210.03209
6/29/2019 16:59,56827.8027
6/29/2019 17:59,53661.01571
6/29/2019 18:59,51331.21694
6/29/2019 19:59,49482.10805
6/29/2019 20:59,46746.11103
6/29/2019 21:59,43719.3105
6/29/2019 22:59,40903.25237
6/29/2019 23:59,38623.15134
6/30/2019 0:59,36878.90307
6/30/2019 1:59,35489.87399
6/30/2019 2:59,34706.15044
6/30/2019 3:59,34505.09014
6/30/2019 4:59,34461.00781
6/30/2019 5:59,35077.36033
6/30/2019 6:59,37232.36848
6/30/2019 7:59,39868.50728
6/30/2019 8:59,42533.9774
6/30/2019 9:59,45329.96022
6/30/2019 10:59,48192.80164
6/30/2019 11:59,50524.89348
6/30/2019 12:59,52502.54491
6/30/2019 13:59,54264.38592
6/30/2019 14:59,55589.37691
6/30/2019 15:59,56105.20826
6/30/2019 16:59,55441.24627
6/30/2019 17:59,53827.53439
6/30/2019 18:59,52155.78035
6/30/2019 19:59,50953.11879
6/30/2019 20:59,48024.53952
6/30/2019 21:59,44416.799
6/30/2019 22:59,41335.12987
6/30/2019 23:59,39113.61353
7/1/2019 0:59,37712.28464
7/1/2019 1:59,36941.68108
7/1/2019 2:59,37034.85249
7/1/2019 3:59,38206.11732
7/1/2019 4:59,39733.99737
7/1/2019 5:59,41217.64664
7/1/2019 6:59,43886.59642
7/1/2019 7:59,47255.21582
7/1/2019 8:59,51052.84404
7/1/2019 9:59,54649.92529
7/1/2019 10:59,57601.23391
7/1/2019 11:59,60047.38081
7/1/2019 12:59,61880.64773
7/1/2019 13:59,63141.13721
7/1/2019 14:59,63827.19172
7/1/2019 15:59,63242.26502
7/1/2019 16:59,61449.12082
7/1/2019 17:59,58824.2785
7/1/2019 18:59,56620.3361
7/1/2019 19:59,55109.84106
7/1/2019 20:59,51588.45142
7/1/2019 21:59,47736.58075
7/1/2019 22:59,44390.48913
7/1/2019 23:59,41988.49343
7/2/2019 0:59,40389.19815
7/2/2019 1:59,39555.99277
7/2/2019 2:59,39490.25752
7/2/2019 3:59,40623.42965
7/2/2019 4:59,42003.40058
7/2/2019 5:59,43187.81045
7/2/2019 6:59,45750.90417
7/2/2019 7:59,49023.61146
7/2/2019 8:59,52652.7706
7/2/2019 9:59,56000.92743
7/2/2019 10:59,58350.51031
7/2/2019 11:59,60123.65657
7/2/2019 12:59,61319.45985
7/2/2019 13:59,62043.47196
7/2/2019 14:59,62509.00493
7/2/2019 15:59,61977.39357
7/2/2019 16:59,60407.25262
7/2/2019 17:59,58169.94236
7/2/2019 18:59,55899.83366
7/2/2019 19:59,54082.01727
7/2/2019 20:59,50510.87883
7/2/2019 21:59,46603.44672
7/2/2019 22:59,43459.11489
7/2/2019 23:59,41242.41161
7/3/2019 0:59,39621.30723
7/3/2019 1:59,38599.66689
7/3/2019 2:59,38558.4533
7/3/2019 3:59,39574.7441
7/3/2019 4:59,41110.80744
7/3/2019 5:59,42450.24824
7/3/2019 6:59,44844.2782
7/3/2019 7:59,47794.72429
7/3/2019 8:59,50621.97462
7/3/2019 9:59,52995.92971
7/3/2019 10:59,54848.26029
7/3/2019 11:59,56861.30411
7/3/2019 12:59,58656.50647
7/3/2019 13:59,60416.73004
7/3/2019 14:59,61157.18651
7/3/2019 15:59,60471.46773
7/3/2019 16:59,58612.59234
7/3/2019 17:59,56195.01234
7/3/2019 18:59,54058.41424
7/3/2019 19:59,52502.06318
7/3/2019 20:59,49615.60849
7/3/2019 21:59,46285.42412
7/3/2019 22:59,43385.02588
7/3/2019 23:59,41323.35727
7/4/2019 0:59,39932.87189
7/4/2019 1:59,38992.04529
7/4/2019 2:59,38516.85318
7/4/2019 3:59,38654.75393
7/4/2019 4:59,38894.82018
7/4/2019 5:59,39253.24062
7/4/2019 6:59,41451.14564
7/4/2019 7:59,44947.61722
7/4/2019 8:59,48876.04376
7/4/2019 9:59,52328.77111
7/4/2019 10:59,55397.50878
7/4/2019 11:59,58059.65373
7/4/2019 12:59,59954.42894
7/4/2019 13:59,61269.75376
7/4/2019 14:59,61713.8717
7/4/2019 15:59,61273.07715
7/4/2019 16:59,59740.2431
7/4/2019 17:59,57136.68567
7/4/2019 18:59,54490.56499
7/4/2019 19:59,52519.88772
7/4/2019 20:59,50428.50556
7/4/2019 21:59,48216.73592
7/4/2019 22:59,45374.52642
7/4/2019 23:59,43047.07166
7/5/2019 0:59,41310.13108
7/5/2019 1:59,40254.98183
7/5/2019 2:59,39971.00828
7/5/2019 3:59,40692.52429
7/5/2019 4:59,41509.12657
7/5/2019 5:59,42425.09768
7/5/2019 6:59,45042.01339
7/5/2019 7:59,48612.64074
7/5/2019 8:59,52273.1081
7/5/2019 9:59,55712.78816
7/5/2019 10:59,58711.69019
7/5/2019 11:59,61312.99089
7/5/2019 12:59,63398.04367
7/5/2019 13:59,65049.68714
7/5/2019 14:59,65848.49066
7/5/2019 15:59,65655.37837
7/5/2019 16:59,64025.74492
7/5/2019 17:59,61411.63975
7/5/2019 18:59,58634.96774
7/5/2019 19:59,56624.04275
7/5/2019 20:59,53431.9707
7/5/2019 21:59,49950.23001
7/5/2019 22:59,46530.07333
7/5/2019 23:59,43950.54491
7/6/2019 0:59,41976.4406
7/6/2019 1:59,40592.30758
7/6/2019 2:59,39707.52253
7/6/2019 3:59,39403.23074
7/6/2019 4:59,39146.99388
7/6/2019 5:59,39879.20573
7/6/2019 6:59,42755.5515
7/6/2019 7:59,46497.02501
7/6/2019 8:59,50465.51176
7/6/2019 9:59,54187.06575
7/6/2019 10:59,57529.79935
7/6/2019 11:59,60317.09089
7/6/2019 12:59,62427.63105
7/6/2019 13:59,63831.07845
7/6/2019 14:59,64535.76176
7/6/2019 15:59,63889.42716
7/6/2019 16:59,61335.7422
7/6/2019 17:59,58008.11212
7/6/2019 18:59,55506.92704
7/6/2019 19:59,53535.37219
7/6/2019 20:59,50556.25189
7/6/2019 21:59,47320.04064
7/6/2019 22:59,44342.15403
7/6/2019 23:59,41981.63253
7/7/2019 0:59,40173.52593
7/7/2019 1:59,38926.75778
7/7/2019 2:59,38133.34552
7/7/2019 3:59,37822.333
7/7/2019 4:59,37603.76817
7/7/2019 5:59,38259.6588
7/7/2019 6:59,41359.89013
7/7/2019 7:59,45452.35683
7/7/2019 8:59,49613.4542
7/7/2019 9:59,53565.7902
7/7/2019 10:59,57101.78041
7/7/2019 11:59,60164.37769
7/7/2019 12:59,62482.96138
7/7/2019 13:59,64165.34501
7/7/2019 14:59,65153.24495
7/7/2019 15:59,65196.88928
7/7/2019 16:59,64108.66966
7/7/2019 17:59,62057.93259
7/7/2019 18:59,59594.22833
7/7/2019 19:59,57662.66334
7/7/2019 20:59,54117.28609
7/7/2019 21:59,50209.1241
7/7/2019 22:59,46667.24163
7/7/2019 23:59,44024.66341
7/8/2019 0:59,42139.30945
7/8/2019 1:59,41010.15026
7/8/2019 2:59,40794.84336
7/8/2019 3:59,41755.76976
7/8/2019 4:59,43040.35732
7/8/2019 5:59,44363.5481
7/8/2019 6:59,47148.69651
7/8/2019 7:59,50820.58793
7/8/2019 8:59,54991.05836
7/8/2019 9:59,58757.85807
7/8/2019 10:59,62082.67227
7/8/2019 11:59,64945.25333
7/8/2019 12:59,66978.40551
7/8/2019 13:59,67710.3707
7/8/2019 14:59,67156.80477
7/8/2019 15:59,65523.5207
7/8/2019 16:59,62996.90857
7/8/2019 17:59,60465.94266
7/8/2019 18:59,58337.60687
7/8/2019 19:59,56489.71669
7/8/2019 20:59,52953.54038
7/8/2019 21:59,49140.8711
7/8/2019 22:59,45859.29539
7/8/2019 23:59,43546.64916
7/9/2019 0:59,41887.17492
7/9/2019 1:59,41051.5212
7/9/2019 2:59,41051.46096
7/9/2019 3:59,42230.08059
7/9/2019 4:59,43606.11831
7/9/2019 5:59,44839.56879
7/9/2019 6:59,47275.59104
7/9/2019 7:59,50593.64002
7/9/2019 8:59,54378.76384
7/9/2019 9:59,58068.08512
7/9/2019 10:59,61543.92948
7/9/2019 11:59,64730.70357
7/9/2019 12:59,67203.09661
7/9/2019 13:59,68498.60714
7/9/2019 14:59,69060.20528
7/9/2019 15:59,68987.67566
7/9/2019 16:59,68096.88384
7/9/2019 17:59,66038.13394
7/9/2019 18:59,63514.36814
7/9/2019 19:59,61306.89431
7/9/2019 20:59,57349.01537
7/9/2019 21:59,53032.86216
7/9/2019 22:59,49251.951
7/9/2019 23:59,46379.34573
7/10/2019 0:59,44208.21274
7/10/2019 1:59,42811.16599
7/10/2019 2:59,42391.13094
7/10/2019 3:59,43250.56167
7/10/2019 4:59,44378.19514
7/10/2019 5:59,45522.51192
7/10/2019 6:59,48442.2994
7/10/2019 7:59,52313.70644
7/10/2019 8:59,56634.06944
7/10/2019 9:59,60884.83446
7/10/2019 10:59,64578.40762
7/10/2019 11:59,67759.28737
7/10/2019 12:59,69692.5816
7/10/2019 13:59,70494.57987
7/10/2019 14:59,70582.53685
7/10/2019 15:59,69924.72873
7/10/2019 16:59,66947.79812
7/10/2019 17:59,63509.47246
7/10/2019 18:59,60823.46078
7/10/2019 19:59,58136.24716
7/10/2019 20:59,54043.29931
7/10/2019 21:59,49799.24837
7/10/2019 22:59,46035.83962
7/10/2019 23:59,43336.21222
7/11/2019 0:59,41421.86204
7/11/2019 1:59,40209.21096
7/11/2019 2:59,39867.08003
7/11/2019 3:59,40754.07722
7/11/2019 4:59,42052.07286
7/11/2019 5:59,43005.54163
7/11/2019 6:59,45028.7839
7/11/2019 7:59,48105.77395
7/11/2019 8:59,52325.02618
7/11/2019 9:59,56521.21162
7/11/2019 10:59,60319.72372
7/11/2019 11:59,63773.8807
7/11/2019 12:59,66234.249
7/11/2019 13:59,67769.4356
7/11/2019 14:59,68624.79566
7/11/2019 15:59,68481.0809
7/11/2019 16:59,66974.70232
7/11/2019 17:59,64595.37938
7/11/2019 18:59,61989.05112
7/11/2019 19:59,59854.11873
7/11/2019 20:59,56001.50242
7/11/2019 21:59,51749.77251
7/11/2019 22:59,47948.65987
7/11/2019 23:59,45036.3593
7/12/2019 0:59,42905.35871
7/12/2019 1:59,41490.10725
7/12/2019 2:59,40927.2627
7/12/2019 3:59,41576.07627
7/12/2019 4:59,42579.15076
7/12/2019 5:59,43743.93621
7/12/2019 6:59,46472.12772
7/12/2019 7:59,50277.35936
7/12/2019 8:59,54468.95412
7/12/2019 9:59,58061.86686
7/12/2019 10:59,61071.49947
7/12/2019 11:59,63705.03279
7/12/2019 12:59,65452.30418
7/12/2019 13:59,66606.64758
7/12/2019 14:59,66942.40763
7/12/2019 15:59,66425.92729
7/12/2019 16:59,64594.08385
7/12/2019 17:59,61919.91633
7/12/2019 18:59,59161.9716
7/12/2019 19:59,56939.5504
7/12/2019 20:59,53459.49437
7/12/2019 21:59,49630.8761
7/12/2019 22:59,46132.14445
7/12/2019 23:59,43292.92267
7/13/2019 0:59,41178.65188
7/13/2019 1:59,39750.4313
7/13/2019 2:59,38960.14507
7/13/2019 3:59,39012.29099
7/13/2019 4:59,39127.31749
7/13/2019 5:59,40084.8045
7/13/2019 6:59,43354.832
7/13/2019 7:59,47548.69703
7/13/2019 8:59,51749.84235
7/13/2019 9:59,55509.00726
7/13/2019 10:59,58377.15721
7/13/2019 11:59,60096.33135
7/13/2019 12:59,61243.9613
7/13/2019 13:59,62139.42286
7/13/2019 14:59,62778.002
7/13/2019 15:59,62749.31164
7/13/2019 16:59,61378.70004
7/13/2019 17:59,59297.94751
7/13/2019 18:59,57054.16335
7/13/2019 19:59,55515.17102
7/13/2019 20:59,52750.75193
7/13/2019 21:59,49564.63152
7/13/2019 22:59,46382.77337
7/13/2019 23:59,43764.30946
7/14/2019 0:59,41807.92836
7/14/2019 1:59,40400.96246
7/14/2019 2:59,39541.85743
7/14/2019 3:59,39260.36958
7/14/2019 4:59,39028.92545
7/14/2019 5:59,39464.39658
7/14/2019 6:59,41982.79669
7/14/2019 7:59,45440.34946
7/14/2019 8:59,48901.37374
7/14/2019 9:59,51976.72965
7/14/2019 10:59,54623.85358
7/14/2019 11:59,56785.14965
7/14/2019 12:59,58613.92207
7/14/2019 13:59,59956.15115
7/14/2019 14:59,60582.9625
7/14/2019 15:59,60648.74532
7/14/2019 16:59,59998.75926
7/14/2019 17:59,58303.53493
7/14/2019 18:59,56302.44627
7/14/2019 19:59,54829.41802
7/14/2019 20:59,51662.63129
7/14/2019 21:59,47861.40475
7/14/2019 22:59,44643.85867
7/14/2019 23:59,42376.90302
7/15/2019 0:59,40889.19425
7/15/2019 1:59,40085.74806
7/15/2019 2:59,40128.75659
7/15/2019 3:59,41273.22277
7/15/2019 4:59,42825.08382
7/15/2019 5:59,44087.64779
7/15/2019 6:59,46710.56105
7/15/2019 7:59,50071.1697
7/15/2019 8:59,54072.24536
7/15/2019 9:59,57958.72542
7/15/2019 10:59,60949.24124
7/15/2019 11:59,63453.36414
7/15/2019 12:59,65397.16376
7/15/2019 13:59,66693.33106
7/15/2019 14:59,67592.95573
7/15/2019 15:59,67206.92247
7/15/2019 16:59,66069.01097
7/15/2019 17:59,64167.80349
7/15/2019 18:59,61822.29671
7/15/2019 19:59,59859.88402
7/15/2019 20:59,56186.66178
7/15/2019 21:59,52152.77269
7/15/2019 22:59,48731.58879
7/15/2019 23:59,46230.97749
7/16/2019 0:59,44375.42876
7/16/2019 1:59,43366.76724
7/16/2019 2:59,43270.64347
7/16/2019 3:59,44487.5242
7/16/2019 4:59,46043.59415
7/16/2019 5:59,47176.63837
7/16/2019 6:59,49740.06013
7/16/2019 7:59,53360.67444
7/16/2019 8:59,57315.08539
7/16/2019 9:59,61068.64874
7/16/2019 10:59,64294.70401
7/16/2019 11:59,67297.60191
7/16/2019 12:59,69392.16736
7/16/2019 13:59,70260.6933
7/16/2019 14:59,70198.1677
7/16/2019 15:59,69505.95589
7/16/2019 16:59,68197.58001
7/16/2019 17:59,65928.1165
7/16/2019 18:59,63240.56337
7/16/2019 19:59,61157.04097
7/16/2019 20:59,57274.81946
7/16/2019 21:59,53044.88624
7/16/2019 22:59,49603.27165
7/16/2019 23:59,47072.37148
7/17/2019 0:59,45296.49014
7/17/2019 1:59,44193.07051
7/17/2019 2:59,43877.20897
7/17/2019 3:59,44746.97115
7/17/2019 4:59,45949.55026
7/17/2019 5:59,46989.66202
7/17/2019 6:59,49549.00613
7/17/2019 7:59,53027.98394
7/17/2019 8:59,56764.6003
7/17/2019 9:59,60362.14845
7/17/2019 10:59,63547.88949
7/17/2019 11:59,66288.57846
7/17/2019 12:59,68067.66203
7/17/2019 13:59,69202.91159
7/17/2019 14:59,69757.27247
7/17/2019 15:59,69469.90562
7/17/2019 16:59,68088.1584
7/17/2019 17:59,65737.00553
7/17/2019 18:59,62972.62458
7/17/2019 19:59,60836.05866
7/17/2019 20:59,57111.87373
7/17/2019 21:59,53017.70552
7/17/2019 22:59,49496.08765
7/17/2019 23:59,46948.19536
7/18/2019 0:59,45013.8714
7/18/2019 1:59,43742.57748
7/18/2019 2:59,43442.08494
7/18/2019 3:59,44319.37774
7/18/2019 4:59,45502.31447
7/18/2019 5:59,46575.54651
7/18/2019 6:59,49291.69482
7/18/2019 7:59,52763.885
7/18/2019 8:59,56373.91195
7/18/2019 9:59,59937.37901
7/18/2019 10:59,63083.66629
7/18/2019 11:59,66007.79842
7/18/2019 12:59,68366.1952
7/18/2019 13:59,69847.95634
7/18/2019 14:59,70127.09844
7/18/2019 15:59,69673.51492
7/18/2019 16:59,68348.55124
7/18/2019 17:59,66087.51064
7/18/2019 18:59,63266.52293
7/18/2019 19:59,61251.54442
7/18/2019 20:59,57571.84894
7/18/2019 21:59,53389.68247
7/18/2019 22:59,49910.36566
7/18/2019 23:59,47261.12773
7/19/2019 0:59,45289.99017
7/19/2019 1:59,43959.16739
7/19/2019 2:59,43446.17325
7/19/2019 3:59,44025.18771
7/19/2019 4:59,44961.8231
7/19/2019 5:59,46030.37441
7/19/2019 6:59,48871.89055
7/19/2019 7:59,52541.9493
7/19/2019 8:59,56331.36683
7/19/2019 9:59,59885.97645
7/19/2019 10:59,63106.01359
7/19/2019 11:59,66013.88424
7/19/2019 12:59,68188.8194
7/19/2019 13:59,69487.28293
7/19/2019 14:59,69929.77715
7/19/2019 15:59,69415.02123
7/19/2019 16:59,67926.4394
7/19/2019 17:59,65277.56013
7/19/2019 18:59,62426.86717
7/19/2019 19:59,60381.49956
7/19/2019 20:59,57007.44313
7/19/2019 21:59,53389.38597
7/19/2019 22:59,49980.2833
7/19/2019 23:59,47363.96685
7/20/2019 0:59,45380.24746
7/20/2019 1:59,43938.64339
7/20/2019 2:59,43016.44215
7/20/2019 3:59,42642.74765
7/20/2019 4:59,42508.05053
7/20/2019 5:59,43089.55101
7/20/2019 6:59,46244.4841
7/20/2019 7:59,50225.51167
7/20/2019 8:59,54287.04767
7/20/2019 9:59,57975.85712
7/20/2019 10:59,61208.95589
7/20/2019 11:59,63865.87418
7/20/2019 12:59,65789.39462
7/20/2019 13:59,67143.74383
7/20/2019 14:59,67839.50051
7/20/2019 15:59,67481.34537
7/20/2019 16:59,66084.87021
7/20/2019 17:59,63726.22669
7/20/2019 18:59,60966.1045
7/20/2019 19:59,59058.47156
7/20/2019 20:59,55747.48562
7/20/2019 21:59,52324.77325
7/20/2019 22:59,49075.67342
7/20/2019 23:59,46439.4327
7/21/2019 0:59,44363.81051
7/21/2019 1:59,42713.91842
7/21/2019 2:59,41504.43008
7/21/2019 3:59,40766.88588
7/21/2019 4:59,40240.26391
7/21/2019 5:59,40630.60169
7/21/2019 6:59,43551.62703
7/21/2019 7:59,47523.58854
7/21/2019 8:59,51600.95258
7/21/2019 9:59,55503.3104
7/21/2019 10:59,59188.49198
7/21/2019 11:59,62062.83678
7/21/2019 12:59,63835.75623
7/21/2019 13:59,65149.33919
7/21/2019 14:59,65720.65424
7/21/2019 15:59,65732.07055
7/21/2019 16:59,64720.70205
7/21/2019 17:59,62684.69939
7/21/2019 18:59,60506.68454
7/21/2019 19:59,58706.40868
7/21/2019 20:59,55180.5503
7/21/2019 21:59,51142.02443
7/21/2019 22:59,47651.70929
7/21/2019 23:59,45039.71446
7/22/2019 0:59,43308.04668
7/22/2019 1:59,42291.60503
7/22/2019 2:59,42071.64074
7/22/2019 3:59,43064.91459
7/22/2019 4:59,44573.76388
7/22/2019 5:59,45651.26204
7/22/2019 6:59,47961.14153
7/22/2019 7:59,51288.04674
7/22/2019 8:59,54837.66459
7/22/2019 9:59,58455.49747
7/22/2019 10:59,61530.09772
7/22/2019 11:59,63655.14863
7/22/2019 12:59,65034.24378
7/22/2019 13:59,65757.97438
7/22/2019 14:59,65759.45031
7/22/2019 15:59,65077.38174
7/22/2019 16:59,63629.75096
7/22/2019 17:59,61345.67372
7/22/2019 18:59,59105.02644
7/22/2019 19:59,57021.09979
7/22/2019 20:59,53155.78379
7/22/2019 21:59,49074.98451
7/22/2019 22:59,45623.4075
7/22/2019 23:59,43259.61494
7/23/2019 0:59,41570.19503
7/23/2019 1:59,40501.99022
7/23/2019 2:59,40301.80986
7/23/2019 3:59,41180.54745
7/23/2019 4:59,42518.87894
7/23/2019 5:59,43468.53003
7/23/2019 6:59,45294.27854
7/23/2019 7:59,47680.93723
7/23/2019 8:59,50318.09006
7/23/2019 9:59,52757.15699
7/23/2019 10:59,54948.98897
7/23/2019 11:59,56878.97312
7/23/2019 12:59,58379.01361
7/23/2019 13:59,59780.66618
7/23/2019 14:59,60554.40519
7/23/2019 15:59,60522.55408
7/23/2019 16:59,59334.89648
7/23/2019 17:59,57070.55005
7/23/2019 18:59,54706.61087
7/23/2019 19:59,52748.32195
7/23/2019 20:59,49014.71873
7/23/2019 21:59,45014.94028
7/23/2019 22:59,41679.29831
7/23/2019 23:59,39329.65528
7/24/2019 0:59,37673.67853
7/24/2019 1:59,36619.8744
7/24/2019 2:59,36414.38189
7/24/2019 3:59,37324.87724
7/24/2019 4:59,38714.90285
7/24/2019 5:59,39623.75332
7/24/2019 6:59,41798.25163
7/24/2019 7:59,44514.28628
7/24/2019 8:59,47462.80182
7/24/2019 9:59,50238.20179
7/24/2019 10:59,52796.38856
7/24/2019 11:59,55342.43401
7/24/2019 12:59,57476.38809
7/24/2019 13:59,59322.13347
7/24/2019 14:59,60529.91379
7/24/2019 15:59,60590.21267
7/24/2019 16:59,59247.56149
7/24/2019 17:59,56675.40896
7/24/2019 18:59,53788.63362
7/24/2019 19:59,51359.37121
7/24/2019 20:59,47580.72697
7/24/2019 21:59,43408.07023
7/24/2019 22:59,40024.61211
7/24/2019 23:59,37536.98773
7/25/2019 0:59,35835.57047
7/25/2019 1:59,34752.55857
7/25/2019 2:59,34562.97607
7/25/2019 3:59,35681.39234
7/25/2019 4:59,37128.741
7/25/2019 5:59,38263.99428
7/25/2019 6:59,40519.30739
7/25/2019 7:59,43428.0195
7/25/2019 8:59,46508.29315
7/25/2019 9:59,49351.15345
7/25/2019 10:59,52153.80588
7/25/2019 11:59,55114.24711
7/25/2019 12:59,57646.52993
7/25/2019 13:59,59686.30504
7/25/2019 14:59,60934.37256
7/25/2019 15:59,60967.3367
7/25/2019 16:59,59603.27414
7/25/2019 17:59,57220.22622
7/25/2019 18:59,54565.86834
7/25/2019 19:59,52417.66388
7/25/2019 20:59,48688.6392
7/25/2019 21:59,44734.98622
7/25/2019 22:59,41222.82732
7/25/2019 23:59,38679.37601
7/26/2019 0:59,36952.54744
7/26/2019 1:59,35928.47708
7/26/2019 2:59,35629.4074
7/26/2019 3:59,36500.28919
7/26/2019 4:59,37790.28008
7/26/2019 5:59,38904.98022
7/26/2019 6:59,41451.73587
7/26/2019 7:59,44752.66716
7/26/2019 8:59,48558.2457
7/26/2019 9:59,52060.37101
7/26/2019 10:59,54954.38002
7/26/2019 11:59,57697.78991
7/26/2019 12:59,59892.3571
7/26/2019 13:59,61553.00557
7/26/2019 14:59,62373.17372
7/26/2019 15:59,61986.4502
7/26/2019 16:59,60259.47439
7/26/2019 17:59,57809.53366
7/26/2019 18:59,55318.13725
7/26/2019 19:59,53178.44091
7/26/2019 20:59,49870.16451
7/26/2019 21:59,46492.98718
7/26/2019 22:59,43210.94238
7/26/2019 23:59,40754.98678
7/27/2019 0:59,38974.29229
7/27/2019 1:59,37632.77652
7/27/2019 2:59,36941.41394
7/27/2019 3:59,37059.42934
7/27/2019 4:59,37432.45902
7/27/2019 5:59,38200.92926
7/27/2019 6:59,41368.85142
7/27/2019 7:59,45636.95262
7/27/2019 8:59,50089.79037
7/27/2019 9:59,53930.60259
7/27/2019 10:59,57055.88824
7/27/2019 11:59,59596.75287
7/27/2019 12:59,61436.8239
7/27/2019 13:59,62749.6876
7/27/2019 14:59,63556.23206
7/27/2019 15:59,63637.59179
7/27/2019 16:59,62630.24537
7/27/2019 17:59,60503.92143
7/27/2019 18:59,58090.61816
7/27/2019 19:59,56165.92476
7/27/2019 20:59,53033.26078
7/27/2019 21:59,49779.47504
7/27/2019 22:59,46607.959
7/27/2019 23:59,44025.26715
7/28/2019 0:59,42105.83314
7/28/2019 1:59,40752.09082
7/28/2019 2:59,39899.3804
7/28/2019 3:59,39704.62198
7/28/2019 4:59,39719.5481
7/28/2019 5:59,40176.80144
7/28/2019 6:59,43226.55424
7/28/2019 7:59,47518.52534
7/28/2019 8:59,51590.43025
7/28/2019 9:59,55285.33341
7/28/2019 10:59,57787.00424
7/28/2019 11:59,59610.82675
7/28/2019 12:59,60646.10212
7/28/2019 13:59,61916.8269
7/28/2019 14:59,63056.05337
7/28/2019 15:59,63749.24509
7/28/2019 16:59,63270.64977
7/28/2019 17:59,61604.09896
