LMP,Load,Temp,,,,LMP(S),Load(S),LMP(S),,LMP(O),Load(O),Temp(O)
98.32,52.46,21.75,,,,,,,,,,
116.94,52.46,21.75,,,,,,,,,,
112.38,53.41,22.4,,,,,,,,,,
147.78,53.41,22.4,,,,,,,,,,
180.92,53.41,23.18,,,,,,,,,,
223.53,53.41,23.18,,,,,,,,,,
219.39,53.83,23.96,,,,,,,,,,
250.81,53.83,23.96,,,,,,,,,,
261.67,53.83,24.76,,,,,,,,,,
278.34,53.83,24.76,,,,,,,,,,
224.18,53.96,25.55,,,,,,,,,,
266.31,53.96,25.55,,,,,,,,,,
232.31,53.96,26.22,,,,,,,,,,
195.91,53.96,26.22,,,,,,,,,,
128.3,53.66,26.88,,,,,,,,,,
118.82,53.66,26.88,,,,,,,,,,
92.29,53.66,27.39,,,,,,,,,,
70.75,53.66,27.39,,,,,,,,,,
46.69,52.72,27.89,,,,,,,,,,
40.73,52.72,27.89,,,,,,,,,,
39.36,52.72,28.23,,,,,,,,,,
36.18,52.72,28.23,,,,,,,,,,
32.96,51.67,28.57,,,,,,,,,,
33.09,51.67,28.57,,,,,,,,,,
34,51.67,28.71,,,,,,,,,,
32.89,51.67,28.71,,,,,,,,,,
33.3,50.8,28.85,,,,,,,,,,
31.81,50.8,28.85,,,,,,,,,,
28.69,50.8,28.83,,,,,,,,,,
25.95,50.8,28.83,,,,,,,,,,
26.38,48.89,28.78,,,,,,,,,,
25.03,48.89,28.78,,,,,,,,,,
23.87,48.89,28.57,,,,,,,,,,
21.69,48.89,28.57,,,,,,,,,,
22.2,45.91,28.35,,,,,,,,,,
22.95,45.91,28.35,,,,,,,,,,
21.7,45.91,27.95,,,,,,,,,,
20.59,45.91,27.95,,,,,,,,,,
20.17,42.75,27.55,,,,,,,,,,
20.57,42.75,27.55,,,,,,,,,,
19.8,42.75,26.87,,,,,,,,,,
18.34,42.75,26.87,,,,,,,,,,
18.32,40.12,26.19,,,,,,,,,,
18.26,40.12,26.19,,,,,,,,,,
17.89,40.12,26.19,,,,,,,,,,
22.83,45.93,26.58,,,,,,,,,,
22.94,43.88,25.69,,,,,,,,,,
22.94,43.88,25.69,,,,,,,,,,
22.65,43.88,25.25,,,,,,,,,,
21.66,43.88,25.25,,,,,,,,,,
21.58,42.56,24.82,,,,,,,,,,
21.98,42.56,24.82,,,,,,,,,,
21.44,42.56,24.6,,,,,,,,,,
20.92,42.56,24.6,,,,,,,,,,
22.44,41.82,24.38,,,,,,,,,,
21.48,41.82,24.38,,,,,,,,,,
21.13,41.82,24.25,,,,,,,,,,
20.98,41.82,24.25,,,,,,,,,,
21.32,41.76,24.12,,,,,,,,,,
21.48,41.76,24.12,,,,,,,,,,
21.47,41.76,24,,,,,,,,,,
21.23,41.76,24,,,,,,,,,,
21.54,42.74,23.9,,,,,,,,,,
21.27,42.74,23.9,,,,,,,,,,
21.09,42.74,23.77,,,,,,,,,,
21.18,42.74,23.77,,,,,,,,,,
25.49,44.65,23.63,,,,,,,,,,
23.7,44.65,23.63,,,,,,,,,,
27.4,44.65,23.46,,,,,,,,,,
28.06,44.65,23.46,,,,,,,,,,
32.4,46.63,23.29,,,,,,,,,,
32.7,46.63,23.29,,,,,,,,,,
37.44,46.63,23.09,,,,,,,,,,
34.26,46.63,23.09,,,,,,,,,,
31.94,48.6,22.89,,,,,,,,,,
30.7,48.6,22.89,,,,,,,,,,
28.52,48.6,22.67,,,,,,,,,,
29,48.6,22.67,,,,,,,,,,
32.67,50.63,22.46,,,,,,,,,,
30.72,50.63,22.46,,,,,,,,,,
31.07,50.63,22.21,,,,,,,,,,
32.55,50.63,22.21,,,,,,,,,,
35.9,52.8,21.96,,,,,,,,,,
30.94,52.8,21.96,,,,,,,,,,
29.92,52.8,21.68,,,,,,,,,,
30.2,52.8,21.68,,,,,,,,,,
31.06,54.58,21.4,,,,,,,,,,
32.1,54.58,21.4,,,,,,,,,,
31.47,54.58,21.12,,,,,,,,,,
32.53,54.58,21.12,,,,,,,,,,
30.79,55.8,20.83,,,,,,,,,,
31.12,55.8,20.83,,,,,,,,,,
36.34,55.8,20.71,,,,,,,,,,
31.69,55.8,20.71,,,,,,,,,,
27.13,56.58,20.59,,,,,,,,,,
29.4,56.58,20.59,,,,,,,,,,
31.46,56.58,20.45,,,,,,,,,,
29.75,56.58,20.45,,,,,,,,,,
23.76,56.86,20.32,,,,,,,,,,
24.5,56.86,20.32,,,,,,,,,,
25.93,56.86,20.23,,,,,,,,,,
27.29,56.86,20.23,,,,,,,,,,
27.7,56.74,20.13,,,,,,,,,,
29.47,56.74,20.13,,,,,,,,,,
28.77,56.74,20.14,,,,,,,,,,
28.98,56.74,20.14,,,,,,,,,,
28.63,56.52,20.14,,,,,,,,,,
27.91,56.52,20.14,,,,,,,,,,
27.91,56.52,20.26,,,,,,,,,,
28.4,56.52,20.26,,,,,,,,,,
26.87,56.28,20.37,,,,,,,,,,
25.72,56.28,20.37,,,,,,,,,,
26.15,56.28,20.61,,,,,,,,,,
24.64,56.28,20.61,,,,,,,,,,
23.83,56.03,20.87,,,,,,,,,,
26.4,56.03,20.87,,,,,,,,,,
32.13,56.03,21.08,,,,,,,,,,
31.96,56.03,21.08,,,,,,,,,,
30.9,55.77,21.3,,,,,,,,,,
33.79,55.77,21.3,,,,,,,,,,
34.78,55.77,21.4,,,,,,,,,,
29.1,55.77,21.4,,,,,,,,,,
27.51,55,21.49,,,,,,,,,,
29.81,55,21.49,,,,,,,,,,
30.04,55,21.46,,,,,,,,,,
29.22,55,21.46,,,,,,,,,,
28.21,53.77,21.42,,,,,,,,,,
30.05,53.77,21.42,,,,,,,,,,
26.21,53.77,21.24,,,,,,,,,,
25.58,53.77,21.24,,,,,,,,,,
25.22,51.42,21.08,,,,,,,,,,
25.26,51.42,21.08,,,,,,,,,,
24.13,51.42,20.76,,,,,,,,,,
23.69,51.42,20.76,,,,,,,,,,
23.86,48.59,20.46,,,,,,,,,,
24.34,48.59,20.46,,,,,,,,,,
23.66,48.59,19.95,,,,,,,,,,
22.8,48.59,19.95,,,,,,,,,,
22.58,46.12,19.42,,,,,,,,,,
23.34,46.12,19.42,,,,,,,,,,
22.98,46.12,19.42,,,,,,,,,,
22.69,35.77,25.5,,,,,,,,,,
22.47,34.16,24.17,,,,,,,,,,
23.67,34.16,24.17,,,,,,,,,,
22.34,34.16,23.68,,,,,,,,,,
21.57,34.16,23.68,,,,,,,,,,
20.78,33.24,23.23,,,,,,,,,,
22.58,33.24,23.23,,,,,,,,,,
20.82,33.24,22.95,,,,,,,,,,
20.92,33.24,22.95,,,,,,,,,,
22.86,32.87,22.69,,,,,,,,,,
21.58,32.87,22.69,,,,,,,,,,
21.13,32.87,22.52,,,,,,,,,,
20.59,32.87,22.52,,,,,,,,,,
20.88,33.2,22.35,,,,,,,,,,
21.8,33.2,22.35,,,,,,,,,,
22.88,33.2,22.21,,,,,,,,,,
23.57,33.2,22.21,,,,,,,,,,
23.57,34.7,22.06,,,,,,,,,,
23.69,34.7,22.06,,,,,,,,,,
25.74,34.7,21.94,,,,,,,,,,
24.76,34.7,21.94,,,,,,,,,,
35.08,37.47,21.78,,,,,,,,,,
32.17,37.47,21.78,,,,,,,,,,
45.24,37.47,21.61,,,,,,,,,,
44.5,37.47,21.61,,,,,,,,,,
50.19,39.72,21.44,,,,,,,,,,
46.12,39.72,21.44,,,,,,,,,,
49.04,39.72,21.22,,,,,,,,,,
42.16,39.72,21.22,,,,,,,,,,
41.83,41.19,21.02,,,,,,,,,,
36.43,41.19,21.02,,,,,,,,,,
33.49,41.19,20.79,,,,,,,,,,
35.05,41.19,20.79,,,,,,,,,,
43.68,42.83,20.56,,,,,,,,,,
39.29,42.83,20.56,,,,,,,,,,
39.65,42.83,20.3,,,,,,,,,,
49.46,42.83,20.3,,,,,,,,,,
53.08,44.81,20.02,,,,,,,,,,
44.08,44.81,20.02,,,,,,,,,,
43.92,44.81,19.73,,,,,,,,,,
43.92,44.81,19.73,,,,,,,,,,
44.18,46.52,19.43,,,,,,,,,,
45.72,46.52,19.43,,,,,,,,,,
46.15,46.52,19.13,,,,,,,,,,
48.77,46.52,19.13,,,,,,,,,,
45.43,47.75,18.83,,,,,,,,,,
47.65,47.75,18.83,,,,,,,,,,
54.8,47.75,18.73,,,,,,,,,,
55.1,47.75,18.73,,,,,,,,,,
69.07,48.64,18.62,,,,,,,,,,
84.72,48.64,18.62,,,,,,,,,,
106.46,48.64,18.79,,,,,,,,,,
124.88,48.64,18.79,,,,,,,,,,
110.69,49.24,18.94,,,,,,,,,,
146.1,49.24,18.94,,,,,,,,,,
187.2,49.24,19,,,,,,,,,,
229.2,49.24,19,,,,,,,,,,
234.37,49.44,19.06,,,,,,,,,,
234.64,49.44,19.06,,,,,,,,,,
236.32,49.44,19.3,,,,,,,,,,
274.61,49.44,19.3,,,,,,,,,,
217.27,49.63,19.54,,,,,,,,,,
254.19,49.63,19.54,,,,,,,,,,
212.27,49.63,19.74,,,,,,,,,,
204.09,49.63,19.74,,,,,,,,,,
149.27,49.85,19.94,,,,,,,,,,
132.21,49.85,19.94,,,,,,,,,,
111.8,49.85,20.24,,,,,,,,,,
81.75,49.85,20.24,,,,,,,,,,
50.78,49.88,20.52,,,,,,,,,,
51.14,49.88,20.52,,,,,,,,,,
63.78,49.88,20.74,,,,,,,,,,
58.02,49.88,20.74,,,,,,,,,,
48.03,49.89,20.98,,,,,,,,,,
53.38,49.89,20.98,,,,,,,,,,
55.22,49.89,21.06,,,,,,,,,,
52.33,49.89,21.06,,,,,,,,,,
44.95,49.77,21.14,,,,,,,,,,
46.58,49.77,21.14,,,,,,,,,,
41.86,49.77,21.08,,,,,,,,,,
38.49,49.77,21.08,,,,,,,,,,
39.6,48.39,21,,,,,,,,,,
38.9,48.39,21,,,,,,,,,,
34.34,48.39,20.81,,,,,,,,,,
31.03,48.39,20.81,,,,,,,,,,
33.01,45.8,20.62,,,,,,,,,,
34.67,45.8,20.62,,,,,,,,,,
31.37,45.8,20.36,,,,,,,,,,
28.3,45.8,20.36,,,,,,,,,,
28.35,42.79,20.1,,,,,,,,,,
30.4,42.79,20.1,,,,,,,,,,
27.98,42.79,19.65,,,,,,,,,,
23.43,42.79,19.65,,,,,,,,,,
23.8,40.37,19.18,,,,,,,,,,
23.67,40.37,19.18,,,,,,,,,,
23.08,40.37,19.18,,,,,,,,,,
18.07,41.14,26.66,,,,,,,,,,
17.95,39.26,24.91,,,,,,,,,,
17.99,39.26,24.91,,,,,,,,,,
17.45,39.26,24.33,,,,,,,,,,
17.01,39.26,24.33,,,,,,,,,,
16.52,38.03,23.75,,,,,,,,,,
16.89,38.03,23.75,,,,,,,,,,
16.42,38.03,23.43,,,,,,,,,,
16.4,38.03,23.43,,,,,,,,,,
16.72,37.37,23.12,,,,,,,,,,
16.58,37.37,23.12,,,,,,,,,,
16.5,37.37,22.9,,,,,,,,,,
16.39,37.37,22.9,,,,,,,,,,
16.79,37.45,22.67,,,,,,,,,,
17.09,37.45,22.67,,,,,,,,,,
17.62,37.45,22.5,,,,,,,,,,
18.06,37.45,22.5,,,,,,,,,,
19.08,38.73,22.33,,,,,,,,,,
18.75,38.73,22.33,,,,,,,,,,
19.47,38.73,22.21,,,,,,,,,,
19.42,38.73,22.21,,,,,,,,,,
23.37,41.06,22.07,,,,,,,,,,
22.9,41.06,22.07,,,,,,,,,,
26.36,41.06,21.95,,,,,,,,,,
26.24,41.06,21.95,,,,,,,,,,
28.16,42.41,21.85,,,,,,,,,,
26.21,42.41,21.85,,,,,,,,,,
25.95,42.41,21.74,,,,,,,,,,
25.34,42.41,21.74,,,,,,,,,,
25.92,43.67,21.63,,,,,,,,,,
24.16,43.67,21.63,,,,,,,,,,
23.74,43.67,21.53,,,,,,,,,,
23.61,43.67,21.53,,,,,,,,,,
25.43,45.47,21.42,,,,,,,,,,
25.12,45.47,21.42,,,,,,,,,,
25.66,45.47,21.3,,,,,,,,,,
29.09,45.47,21.3,,,,,,,,,,
29.32,47.51,21.17,,,,,,,,,,
29.31,47.51,21.17,,,,,,,,,,
29.57,47.51,21.05,,,,,,,,,,
29.24,47.51,21.05,,,,,,,,,,
30.05,49.4,20.92,,,,,,,,,,
31.21,49.4,20.92,,,,,,,,,,
33.54,49.4,20.81,,,,,,,,,,
37.51,49.4,20.81,,,,,,,,,,
34.15,51,20.7,,,,,,,,,,
36.8,51,20.7,,,,,,,,,,
43.94,51,20.87,,,,,,,,,,
49.01,51,20.87,,,,,,,,,,
59.64,52.41,21.04,,,,,,,,,,
78.79,52.41,21.04,,,,,,,,,,
100.68,52.41,21.68,,,,,,,,,,
120.73,52.41,21.68,,,,,,,,,,
116.13,53.37,22.32,,,,,,,,,,
153.88,53.37,22.32,,,,,,,,,,
189.49,53.37,23.1,,,,,,,,,,
235.86,53.37,23.1,,,,,,,,,,
230.94,53.8,23.88,,,,,,,,,,
264.57,53.8,23.88,,,,,,,,,,
276.78,53.8,24.67,,,,,,,,,,
295.38,53.8,24.67,,,,,,,,,,
237.04,53.94,25.46,,,,,,,,,,
283.41,53.94,25.46,,,,,,,,,,
246.9,53.94,26.12,,,,,,,,,,
207.73,53.94,26.12,,,,,,,,,,
134.8,53.66,26.78,,,,,,,,,,
124.38,53.66,26.78,,,,,,,,,,
96.05,53.66,27.29,,,,,,,,,,
73.16,53.66,27.29,,,,,,,,,,
47.78,52.77,27.79,,,,,,,,,,
41.5,52.77,27.79,,,,,,,,,,
40.17,52.77,28.13,,,,,,,,,,
36.84,52.77,28.13,,,,,,,,,,
33.42,51.75,28.46,,,,,,,,,,
33.52,51.75,28.46,,,,,,,,,,
34.5,51.75,28.6,,,,,,,,,,
33.27,51.75,28.6,,,,,,,,,,
33.46,50.89,28.75,,,,,,,,,,
31.97,50.89,28.75,,,,,,,,,,
28.84,50.89,28.72,,,,,,,,,,
26.14,50.89,28.72,,,,,,,,,,
26.59,48.98,28.68,,,,,,,,,,
25.26,48.98,28.68,,,,,,,,,,
24.01,48.98,28.46,,,,,,,,,,
21.83,48.98,28.46,,,,,,,,,,
22.39,46.02,28.24,,,,,,,,,,
23.07,46.02,28.24,,,,,,,,,,
21.82,46.02,27.84,,,,,,,,,,
20.69,46.02,27.84,,,,,,,,,,
20.29,42.86,27.44,,,,,,,,,,
20.72,42.86,27.44,,,,,,,,,,
19.92,42.86,26.76,,,,,,,,,,
18.43,42.86,26.76,,,,,,,,,,
18.4,40.23,26.07,,,,,,,,,,
18.35,40.23,26.07,,,,,,,,,,
17.95,40.23,26.07,,,,,,,,,,
20.94,35.95,25.54,,,,,,,,,,
20.47,34.33,24.1,,,,,,,,,,
21.25,34.33,24.1,,,,,,,,,,
20.41,34.33,23.59,,,,,,,,,,
19.54,34.33,23.59,,,,,,,,,,
18.91,33.38,23.09,,,,,,,,,,
19.92,33.38,23.09,,,,,,,,,,
18.7,33.38,22.8,,,,,,,,,,
18.67,33.38,22.8,,,,,,,,,,
19.85,32.97,22.51,,,,,,,,,,
19.05,32.97,22.51,,,,,,,,,,
18.74,32.97,22.3,,,,,,,,,,
18.44,32.97,22.3,,,,,,,,,,
18.83,33.25,22.09,,,,,,,,,,
19.55,33.25,22.09,,,,,,,,,,
20.39,33.25,21.91,,,,,,,,,,
20.68,33.25,21.91,,,,,,,,,,
21.01,34.66,21.72,,,,,,,,,,
21.32,34.66,21.72,,,,,,,,,,
22.65,34.66,21.57,,,,,,,,,,
22.31,34.66,21.57,,,,,,,,,,
29.61,37.28,21.37,,,,,,,,,,
27.93,37.28,21.37,,,,,,,,,,
36.23,37.28,21.17,,,,,,,,,,
36.33,37.28,21.17,,,,,,,,,,
39.86,39.38,20.97,,,,,,,,,,
38.28,39.38,20.97,,,,,,,,,,
40.5,39.38,20.74,,,,,,,,,,
35.78,39.38,20.74,,,,,,,,,,
35.02,40.88,20.52,,,,,,,,,,
32.58,40.88,20.52,,,,,,,,,,
30.56,40.88,20.28,,,,,,,,,,
31.96,40.88,20.28,,,,,,,,,,
38.9,42.6,20.03,,,,,,,,,,
35.86,42.6,20.03,,,,,,,,,,
36.47,42.6,19.77,,,,,,,,,,
43.31,42.6,19.77,,,,,,,,,,
45.7,44.6,19.48,,,,,,,,,,
39.74,44.6,19.48,,,,,,,,,,
39.46,44.6,19.2,,,,,,,,,,
38.76,44.6,19.2,,,,,,,,,,
39.56,46.33,18.9,,,,,,,,,,
41.54,46.33,18.9,,,,,,,,,,
42.56,46.33,18.6,,,,,,,,,,
44.74,46.33,18.6,,,,,,,,,,
41.04,47.63,18.3,,,,,,,,,,
43.61,47.63,18.3,,,,,,,,,,
51.54,47.63,18.21,,,,,,,,,,
54.31,47.63,18.21,,,,,,,,,,
67.02,48.63,18.12,,,,,,,,,,
84,48.63,18.12,,,,,,,,,,
108.95,48.63,18.36,,,,,,,,,,
130.11,48.63,18.36,,,,,,,,,,
116.37,49.34,18.59,,,,,,,,,,
158.28,49.34,18.59,,,,,,,,,,
202.66,49.34,18.78,,,,,,,,,,
257.6,49.34,18.78,,,,,,,,,,
257.57,49.64,18.98,,,,,,,,,,
267.92,49.64,18.98,,,,,,,,,,
278.16,49.64,19.33,,,,,,,,,,
311.56,49.64,19.33,,,,,,,,,,
247.38,49.87,19.67,,,,,,,,,,
299.98,49.87,19.67,,,,,,,,,,
257.08,49.87,19.96,,,,,,,,,,
233.23,49.87,19.96,,,,,,,,,,
160.69,50.08,20.24,,,,,,,,,,
145.58,50.08,20.24,,,,,,,,,,
117.74,50.08,20.58,,,,,,,,,,
86.47,50.08,20.58,,,,,,,,,,
52.84,50.05,20.91,,,,,,,,,,
50.23,50.05,20.91,,,,,,,,,,
59.49,50.05,21.17,,,,,,,,,,
55.9,50.05,21.17,,,,,,,,,,
46.13,49.98,21.45,,,,,,,,,,
50.12,49.98,21.45,,,,,,,,,,
52.63,49.98,21.56,,,,,,,,,,
49.02,49.98,21.56,,,,,,,,,,
42.95,49.72,21.68,,,,,,,,,,
43.32,49.72,21.68,,,,,,,,,,
38.87,49.72,21.65,,,,,,,,,,
35.95,49.72,21.65,,,,,,,,,,
37.16,48.24,21.6,,,,,,,,,,
36.6,48.24,21.6,,,,,,,,,,
31.95,48.24,21.42,,,,,,,,,,
29.13,48.24,21.42,,,,,,,,,,
30.82,45.63,21.25,,,,,,,,,,
31.61,45.63,21.25,,,,,,,,,,
28.8,45.63,20.96,,,,,,,,,,
26.44,45.63,20.96,,,,,,,,,,
26.38,42.62,20.69,,,,,,,,,,
27.96,42.62,20.69,,,,,,,,,,
26.01,42.62,20.16,,,,,,,,,,
22.34,42.62,20.16,,,,,,,,,,
22.45,40.2,19.62,,,,,,,,,,
22.65,40.2,19.62,,,,,,,,,,
21.91,40.2,19.62,,,,,,,,,,
20.13,42.04,30.16,,,,,,,,,,
18.47,40.31,28.06,,,,,,,,,,
19.21,40.31,28.06,,,,,,,,,,
20.76,40.31,27.29,,,,,,,,,,
18.89,40.31,27.29,,,,,,,,,,
17.74,39.21,26.52,,,,,,,,,,
17.65,39.21,26.52,,,,,,,,,,
18.39,39.21,26.01,,,,,,,,,,
17.8,39.21,26.01,,,,,,,,,,
18.05,38.66,25.5,,,,,,,,,,
17.13,38.66,25.5,,,,,,,,,,
17.01,38.66,25.01,,,,,,,,,,
16.97,38.66,25.01,,,,,,,,,,
17.26,38.91,24.5,,,,,,,,,,
16.66,38.91,24.5,,,,,,,,,,
16.89,38.91,24.01,,,,,,,,,,
16.79,38.91,24.01,,,,,,,,,,
18.49,40.44,23.52,,,,,,,,,,
17.59,40.44,23.52,,,,,,,,,,
17.7,40.44,23.08,,,,,,,,,,
18.76,40.44,23.08,,,,,,,,,,
20.89,42.96,22.62,,,,,,,,,,
20.52,42.96,22.62,,,,,,,,,,
23.12,42.96,22.15,,,,,,,,,,
23.89,42.96,22.15,,,,,,,,,,
24.74,44.03,21.7,,,,,,,,,,
25.4,44.03,21.7,,,,,,,,,,
27.39,44.03,21.25,,,,,,,,,,
26.46,44.03,21.25,,,,,,,,,,
24.03,45.11,20.78,,,,,,,,,,
23.25,45.11,20.78,,,,,,,,,,
22.4,45.11,20.31,,,,,,,,,,
22.54,45.11,20.31,,,,,,,,,,
23.28,46.48,19.83,,,,,,,,,,
22.8,46.48,19.83,,,,,,,,,,
22.5,46.48,19.38,,,,,,,,,,
22.73,46.48,19.38,,,,,,,,,,
24.24,47.62,18.9,,,,,,,,,,
23.51,47.62,18.9,,,,,,,,,,
23.9,47.62,18.49,,,,,,,,,,
21.68,47.62,18.49,,,,,,,,,,
22.56,48.59,18.07,,,,,,,,,,
22.41,48.59,18.07,,,,,,,,,,
24.51,48.59,17.7,,,,,,,,,,
27.48,48.59,17.7,,,,,,,,,,
24.66,49.51,17.31,,,,,,,,,,
24.93,49.51,17.31,,,,,,,,,,
26.51,49.51,17.26,,,,,,,,,,
34.2,49.51,17.26,,,,,,,,,,
40.27,50.56,17.2,,,,,,,,,,
54.56,50.56,17.2,,,,,,,,,,
68.77,50.56,17.82,,,,,,,,,,
79.75,50.56,17.82,,,,,,,,,,
74.41,51.23,18.42,,,,,,,,,,
100.17,51.23,18.42,,,,,,,,,,
120.78,51.23,19.54,,,,,,,,,,
149.08,51.23,19.54,,,,,,,,,,
150.82,51.54,20.67,,,,,,,,,,
171.49,51.54,20.67,,,,,,,,,,
182.76,51.54,21.84,,,,,,,,,,
190.88,51.54,21.84,,,,,,,,,,
162.73,51.63,23.01,,,,,,,,,,
187.18,51.63,23.01,,,,,,,,,,
178.61,51.63,24.13,,,,,,,,,,
152.29,51.63,24.13,,,,,,,,,,
102.06,51.21,25.24,,,,,,,,,,
96.48,51.21,25.24,,,,,,,,,,
78.4,51.21,26.1,,,,,,,,,,
63.62,51.21,26.1,,,,,,,,,,
42.14,50.18,26.94,,,,,,,,,,
35.18,50.18,26.94,,,,,,,,,,
28.63,50.18,27.6,,,,,,,,,,
25.24,50.18,27.6,,,,,,,,,,
28.25,49.13,28.24,,,,,,,,,,
26.77,49.13,28.24,,,,,,,,,,
25.61,49.13,28.68,,,,,,,,,,
24.18,49.13,28.68,,,,,,,,,,
24.11,48.31,29.14,,,,,,,,,,
24.7,48.31,29.14,,,,,,,,,,
23.29,48.31,29.37,,,,,,,,,,
20.99,48.31,29.37,,,,,,,,,,
18.01,46.41,29.56,,,,,,,,,,
17.31,46.41,29.56,,,,,,,,,,
17.4,46.41,29.49,,,,,,,,,,
15.23,46.41,29.49,,,,,,,,,,
14.9,43.51,29.41,,,,,,,,,,
15.35,43.51,29.41,,,,,,,,,,
15.12,43.51,28.97,,,,,,,,,,
14.7,43.51,28.97,,,,,,,,,,
14.26,40.52,28.55,,,,,,,,,,
13.35,40.52,28.55,,,,,,,,,,
13.51,40.52,27.43,,,,,,,,,,
12.89,40.52,27.43,,,,,,,,,,
13.2,38.07,26.3,,,,,,,,,,
13.58,38.07,26.3,,,,,,,,,,
12.61,38.07,26.3,,,,,,,,,,
18.49,41.24,26.7,,,,,,,,,,
18.4,39.35,24.94,,,,,,,,,,
18.5,39.35,24.94,,,,,,,,,,
17.97,39.35,24.34,,,,,,,,,,
17.54,39.35,24.34,,,,,,,,,,
17.03,38.12,23.75,,,,,,,,,,
17.49,38.12,23.75,,,,,,,,,,
16.99,38.12,23.43,,,,,,,,,,
16.99,38.12,23.43,,,,,,,,,,
17.33,37.44,23.11,,,,,,,,,,
17.12,37.44,23.11,,,,,,,,,,
17.01,37.44,22.89,,,,,,,,,,
16.87,37.44,22.89,,,,,,,,,,
17.22,37.51,22.66,,,,,,,,,,
17.5,37.51,22.66,,,,,,,,,,
18.01,37.51,22.49,,,,,,,,,,
18.55,37.51,22.49,,,,,,,,,,
19.45,38.78,22.32,,,,,,,,,,
19.07,38.78,22.32,,,,,,,,,,
19.82,38.78,22.2,,,,,,,,,,
19.72,38.78,22.2,,,,,,,,,,
23.9,41.08,22.06,,,,,,,,,,
23.21,41.08,22.06,,,,,,,,,,
26.82,41.08,21.94,,,,,,,,,,
26.77,41.08,21.94,,,,,,,,,,
28.82,42.41,21.84,,,,,,,,,,
26.59,42.41,21.84,,,,,,,,,,
26.23,42.41,21.74,,,,,,,,,,
25.56,42.41,21.74,,,,,,,,,,
26.13,43.68,21.63,,,,,,,,,,
24.25,43.68,21.63,,,,,,,,,,
23.83,43.68,21.53,,,,,,,,,,
23.67,43.68,21.53,,,,,,,,,,
25.41,45.53,21.42,,,,,,,,,,
25.12,45.53,21.42,,,,,,,,,,
25.55,45.53,21.31,,,,,,,,,,
29,45.53,21.31,,,,,,,,,,
29.61,47.62,21.19,,,,,,,,,,
29.25,47.62,21.19,,,,,,,,,,
29.43,47.62,21.07,,,,,,,,,,
29.22,47.62,21.07,,,,,,,,,,
30.08,49.56,20.94,,,,,,,,,,
31.2,49.56,20.94,,,,,,,,,,
33.36,49.56,20.84,,,,,,,,,,
36.86,49.56,20.84,,,,,,,,,,
33.65,51.21,20.74,,,,,,,,,,
36.11,51.21,20.74,,,,,,,,,,
42.95,51.21,20.94,,,,,,,,,,
47.04,51.21,20.94,,,,,,,,,,
55.01,52.66,21.13,,,,,,,,,,
70.65,52.66,21.13,,,,,,,,,,
89.07,52.66,21.8,,,,,,,,,,
103.69,52.66,21.8,,,,,,,,,,
98.77,53.66,22.46,,,,,,,,,,
127.08,53.66,22.46,,,,,,,,,,
153.35,53.66,23.25,,,,,,,,,,
187.26,53.66,23.25,,,,,,,,,,
183.99,54.13,24.04,,,,,,,,,,
208.13,54.13,24.04,,,,,,,,,,
216.53,54.13,24.84,,,,,,,,,,
230.17,54.13,24.84,,,,,,,,,,
187.65,54.3,25.64,,,,,,,,,,
220.01,54.3,25.64,,,,,,,,,,
193.88,54.3,26.29,,,,,,,,,,
165.74,54.3,26.29,,,,,,,,,,
111.9,53.98,26.95,,,,,,,,,,
104.69,53.98,26.95,,,,,,,,,,
82.89,53.98,27.46,,,,,,,,,,
64.74,53.98,27.46,,,,,,,,,,
44.17,53,27.96,,,,,,,,,,
39.16,53,27.96,,,,,,,,,,
38.09,53,28.3,,,,,,,,,,
35.51,53,28.3,,,,,,,,,,
32.6,51.87,28.64,,,,,,,,,,
32.95,51.87,28.64,,,,,,,,,,
33.74,51.87,28.79,,,,,,,,,,
32.58,51.87,28.79,,,,,,,,,,
32.86,50.94,28.94,,,,,,,,,,
31.5,50.94,28.94,,,,,,,,,,
28.53,50.94,28.91,,,,,,,,,,
25.91,50.94,28.91,,,,,,,,,,
26.3,49.01,28.88,,,,,,,,,,
25.02,49.01,28.88,,,,,,,,,,
23.8,49.01,28.67,,,,,,,,,,
21.74,49.01,28.67,,,,,,,,,,
22.22,46.02,28.45,,,,,,,,,,
22.94,46.02,28.45,,,,,,,,,,
21.66,46.02,28.07,,,,,,,,,,
20.58,46.02,28.07,,,,,,,,,,
20.18,42.83,27.68,,,,,,,,,,
20.52,42.83,27.68,,,,,,,,,,
19.72,42.83,27.02,,,,,,,,,,
18.32,42.83,27.02,,,,,,,,,,
18.34,40.17,26.35,,,,,,,,,,
18.33,40.17,26.35,,,,,,,,,,
17.97,40.17,26.35,,,,,,,,,,
18.12,41.15,26.71,,,,,,,,,,
18.01,39.27,24.95,,,,,,,,,,
18.04,39.27,24.95,,,,,,,,,,
17.49,39.27,24.37,,,,,,,,,,
17.06,39.27,24.37,,,,,,,,,,
16.57,38.04,23.78,,,,,,,,,,
16.95,38.04,23.78,,,,,,,,,,
16.48,38.04,23.47,,,,,,,,,,
16.46,38.04,23.47,,,,,,,,,,
16.79,37.38,23.15,,,,,,,,,,
16.65,37.38,23.15,,,,,,,,,,
16.56,37.38,22.93,,,,,,,,,,
16.45,37.38,22.93,,,,,,,,,,
16.85,37.47,22.71,,,,,,,,,,
17.15,37.47,22.71,,,,,,,,,,
