LMP,Load,Temp,,,,LMP(S),Load(S),LMP(S),,LMP(O),Load(O),Temp(O)
25.63,48.18,24.2,,,,,,,,,,
26.28,48.18,24.2,,,,,,,,,,
25.15,48.18,24.15,,,,,,,,,,
24.19,48.18,24.15,,,,,,,,,,
24.03,46.99,24.1,,,,,,,,,,
23.82,46.99,24.1,,,,,,,,,,
22.41,46.99,23.88,,,,,,,,,,
21.48,46.99,23.88,,,,,,,,,,
21.38,44.79,23.67,,,,,,,,,,
21.67,44.79,23.67,,,,,,,,,,
20.76,44.79,23.24,,,,,,,,,,
19.92,44.79,23.24,,,,,,,,,,
20.04,42.13,22.82,,,,,,,,,,
20.29,42.13,22.82,,,,,,,,,,
19.43,42.13,22.08,,,,,,,,,,
18.11,42.13,22.08,,,,,,,,,,
18.46,39.79,21.33,,,,,,,,,,
18.68,39.79,21.33,,,,,,,,,,
18.08,39.79,21.33,,,,,,,,,,
17.4,39.58,23.83,,,,,,,,,,
17.41,37.81,22.5,,,,,,,,,,
17.18,37.81,22.5,,,,,,,,,,
16.67,37.81,22.04,,,,,,,,,,
16.05,37.81,22.04,,,,,,,,,,
15.86,36.69,21.57,,,,,,,,,,
15.89,36.69,21.57,,,,,,,,,,
15.33,36.69,21.31,,,,,,,,,,
15.18,36.69,21.31,,,,,,,,,,
15.39,36.09,21.05,,,,,,,,,,
15.36,36.09,21.05,,,,,,,,,,
15.25,36.09,20.88,,,,,,,,,,
15.13,36.09,20.88,,,,,,,,,,
15.54,36.1,20.69,,,,,,,,,,
15.95,36.1,20.69,,,,,,,,,,
16.34,36.1,20.54,,,,,,,,,,
16.43,36.1,20.54,,,,,,,,,,
17.19,37.08,20.4,,,,,,,,,,
17.22,37.08,20.4,,,,,,,,,,
17.56,37.08,20.27,,,,,,,,,,
17.45,37.08,20.27,,,,,,,,,,
20.58,39.03,20.15,,,,,,,,,,
20,39.03,20.15,,,,,,,,,,
22.53,39.03,20.02,,,,,,,,,,
22.37,39.03,20.02,,,,,,,,,,
24.57,40.85,19.9,,,,,,,,,,
23.94,40.85,19.9,,,,,,,,,,
25,40.85,19.78,,,,,,,,,,
24.16,40.85,19.78,,,,,,,,,,
23.99,42.34,19.66,,,,,,,,,,
23.17,42.34,19.66,,,,,,,,,,
22.64,42.34,19.54,,,,,,,,,,
22.84,42.34,19.54,,,,,,,,,,
24.74,43.84,19.42,,,,,,,,,,
24.17,43.84,19.42,,,,,,,,,,
24.51,43.84,19.28,,,,,,,,,,
25.17,43.84,19.28,,,,,,,,,,
26.81,45.39,19.15,,,,,,,,,,
25.19,45.39,19.15,,,,,,,,,,
25.1,45.39,19,,,,,,,,,,
25.23,45.39,19,,,,,,,,,,
25.59,46.7,18.84,,,,,,,,,,
26.05,46.7,18.84,,,,,,,,,,
25.94,46.7,18.7,,,,,,,,,,
26.67,46.7,18.7,,,,,,,,,,
25.8,47.66,18.55,,,,,,,,,,
26.1,47.66,18.55,,,,,,,,,,
28.66,47.66,18.64,,,,,,,,,,
27.25,47.66,18.64,,,,,,,,,,
25.42,48.41,18.71,,,,,,,,,,
26.2,48.41,18.71,,,,,,,,,,
28.04,48.41,19.06,,,,,,,,,,
27.63,48.41,19.06,,,,,,,,,,
25.01,48.89,19.4,,,,,,,,,,
25.58,48.89,19.4,,,,,,,,,,
26.85,48.89,19.94,,,,,,,,,,
27.93,48.89,19.94,,,,,,,,,,
27.91,49.1,20.46,,,,,,,,,,
29.28,49.1,20.46,,,,,,,,,,
29.77,49.1,21,,,,,,,,,,
29.71,49.1,21,,,,,,,,,,
28.22,49.21,21.53,,,,,,,,,,
29.29,49.21,21.53,,,,,,,,,,
28.31,49.21,22.03,,,,,,,,,,
28.24,49.21,22.03,,,,,,,,,,
26.19,49.11,22.53,,,,,,,,,,
26.21,49.11,22.53,,,,,,,,,,
25.54,49.11,22.94,,,,,,,,,,
24.13,49.11,22.94,,,,,,,,,,
23.14,48.89,23.35,,,,,,,,,,
24.98,48.89,23.35,,,,,,,,,,
28.3,48.89,23.61,,,,,,,,,,
28.69,48.89,23.61,,,,,,,,,,
26.77,48.72,23.88,,,,,,,,,,
28.16,48.72,23.88,,,,,,,,,,
28.54,48.72,23.99,,,,,,,,,,
27.06,48.72,23.99,,,,,,,,,,
26.34,48.18,24.08,,,,,,,,,,
26.87,48.18,24.08,,,,,,,,,,
25.61,48.18,24.02,,,,,,,,,,
24.6,48.18,24.02,,,,,,,,,,
24.67,47,23.96,,,,,,,,,,
24.45,47,23.96,,,,,,,,,,
22.98,47,23.73,,,,,,,,,,
22.06,47,23.73,,,,,,,,,,
22.02,44.81,23.51,,,,,,,,,,
22.4,44.81,23.51,,,,,,,,,,
21.4,44.81,23.09,,,,,,,,,,
20.51,44.81,23.09,,,,,,,,,,
20.61,42.16,22.68,,,,,,,,,,
21,42.16,22.68,,,,,,,,,,
20.05,42.16,21.98,,,,,,,,,,
18.65,42.16,21.98,,,,,,,,,,
18.97,39.82,21.28,,,,,,,,,,
19.18,39.82,21.28,,,,,,,,,,
18.67,39.82,21.28,,,,,,,,,,
17.75,38.5,23.77,,,,,,,,,,
17.63,36.76,22.29,,,,,,,,,,
17.61,36.76,22.29,,,,,,,,,,
17.18,36.76,21.78,,,,,,,,,,
16.46,36.76,21.78,,,,,,,,,,
16.2,35.65,21.28,,,,,,,,,,
16.42,35.65,21.28,,,,,,,,,,
15.74,35.65,20.99,,,,,,,,,,
15.7,35.65,20.99,,,,,,,,,,
15.78,35.06,20.71,,,,,,,,,,
15.73,35.06,20.71,,,,,,,,,,
15.59,35.06,20.5,,,,,,,,,,
15.52,35.06,20.5,,,,,,,,,,
15.85,35.06,20.29,,,,,,,,,,
16.3,35.06,20.29,,,,,,,,,,
16.78,35.06,20.13,,,,,,,,,,
16.96,35.06,20.13,,,,,,,,,,
17.5,36,19.96,,,,,,,,,,
17.64,36,19.96,,,,,,,,,,
18.1,36,19.83,,,,,,,,,,
18.05,36,19.83,,,,,,,,,,
20.85,37.89,19.68,,,,,,,,,,
20.53,37.89,19.68,,,,,,,,,,
22.71,37.89,19.54,,,,,,,,,,
22.59,37.89,19.54,,,,,,,,,,
24.67,39.62,19.42,,,,,,,,,,
24.23,39.62,19.42,,,,,,,,,,
25.48,39.62,19.28,,,,,,,,,,
24.24,39.62,19.28,,,,,,,,,,
24.24,41.18,19.15,,,,,,,,,,
23.82,41.18,19.15,,,,,,,,,,
23.38,41.18,19.02,,,,,,,,,,
23.82,41.18,19.02,,,,,,,,,,
26.41,42.91,18.89,,,,,,,,,,
25.9,42.91,18.89,,,,,,,,,,
26.62,42.91,18.75,,,,,,,,,,
28.5,42.91,18.75,,,,,,,,,,
30.01,44.75,18.6,,,,,,,,,,
28.58,44.75,18.6,,,,,,,,,,
27.93,44.75,18.44,,,,,,,,,,
28.07,44.75,18.44,,,,,,,,,,
29.06,46.33,18.28,,,,,,,,,,
29.97,46.33,18.28,,,,,,,,,,
30.42,46.33,18.13,,,,,,,,,,
31.73,46.33,18.13,,,,,,,,,,
30.02,47.55,17.98,,,,,,,,,,
31.24,47.55,17.98,,,,,,,,,,
36.08,47.55,18.06,,,,,,,,,,
36.56,47.55,18.06,,,,,,,,,,
39.23,48.51,18.15,,,,,,,,,,
45.29,48.51,18.15,,,,,,,,,,
53.36,48.51,18.57,,,,,,,,,,
58.94,48.51,18.57,,,,,,,,,,
54.99,49.2,18.99,,,,,,,,,,
65.4,49.2,18.99,,,,,,,,,,
75.37,49.2,19.56,,,,,,,,,,
88.67,49.2,19.56,,,,,,,,,,
86.24,49.55,20.13,,,,,,,,,,
92.8,49.55,20.13,,,,,,,,,,
96.76,49.55,20.73,,,,,,,,,,
101.83,49.55,20.73,,,,,,,,,,
88.72,49.76,21.32,,,,,,,,,,
101.14,49.76,21.32,,,,,,,,,,
93.5,49.76,21.84,,,,,,,,,,
86.4,49.76,21.84,,,,,,,,,,
66.93,49.79,22.34,,,,,,,,,,
64.02,49.79,22.34,,,,,,,,,,
54.98,49.79,22.78,,,,,,,,,,
45.84,49.79,22.78,,,,,,,,,,
35.22,49.61,23.21,,,,,,,,,,
34.32,49.61,23.21,,,,,,,,,,
37.82,49.61,23.51,,,,,,,,,,
37.45,49.61,23.51,,,,,,,,,,
32.97,49.36,23.82,,,,,,,,,,
34.67,49.36,23.82,,,,,,,,,,
35.96,49.36,23.95,,,,,,,,,,
33.65,49.36,23.95,,,,,,,,,,
31.23,48.78,24.09,,,,,,,,,,
30.9,48.78,24.09,,,,,,,,,,
28.73,48.78,24.05,,,,,,,,,,
27.34,48.78,24.05,,,,,,,,,,
27.82,47.38,24.01,,,,,,,,,,
27.47,47.38,24.01,,,,,,,,,,
25.09,47.38,23.81,,,,,,,,,,
23.81,47.38,23.81,,,,,,,,,,
24.31,45.03,23.61,,,,,,,,,,
24.38,45.03,23.61,,,,,,,,,,
23.1,45.03,23.22,,,,,,,,,,
21.87,45.03,23.22,,,,,,,,,,
21.91,42.25,22.84,,,,,,,,,,
22.5,42.25,22.84,,,,,,,,,,
21.22,42.25,22.18,,,,,,,,,,
19.49,42.25,22.18,,,,,,,,,,
19.64,39.84,21.5,,,,,,,,,,
20.02,39.84,21.5,,,,,,,,,,
19.41,39.84,21.5,,,,,,,,,,
17.54,42.28,22.63,,,,,,,,,,
17.48,40.55,20.93,,,,,,,,,,
17.2,40.55,20.93,,,,,,,,,,
17.22,40.55,20.32,,,,,,,,,,
16.52,40.55,20.32,,,,,,,,,,
16.27,39.48,19.71,,,,,,,,,,
16.09,39.48,19.71,,,,,,,,,,
15.89,39.48,19.34,,,,,,,,,,
15.71,39.48,19.34,,,,,,,,,,
15.64,38.95,18.98,,,,,,,,,,
15.56,38.95,18.98,,,,,,,,,,
15.5,38.95,18.67,,,,,,,,,,
15.49,38.95,18.67,,,,,,,,,,
15.76,39.04,18.37,,,,,,,,,,
15.89,39.04,18.37,,,,,,,,,,
16.03,39.04,18.11,,,,,,,,,,
16,39.04,18.11,,,,,,,,,,
16.72,40.13,17.86,,,,,,,,,,
17.02,40.13,17.86,,,,,,,,,,
17.4,40.13,17.64,,,,,,,,,,
17.5,40.13,17.64,,,,,,,,,,
18.63,42.2,17.42,,,,,,,,,,
19.03,42.2,17.42,,,,,,,,,,
20.39,42.2,17.21,,,,,,,,,,
20.88,42.2,17.21,,,,,,,,,,
22.78,44.13,17.01,,,,,,,,,,
23.71,44.13,17.01,,,,,,,,,,
27.01,44.13,16.82,,,,,,,,,,
25.83,44.13,16.82,,,,,,,,,,
24.3,45.68,16.64,,,,,,,,,,
23.28,45.68,16.64,,,,,,,,,,
22.46,45.68,16.46,,,,,,,,,,
22.29,45.68,16.46,,,,,,,,,,
23.61,47.03,16.29,,,,,,,,,,
23.03,47.03,16.29,,,,,,,,,,
22.98,47.03,16.12,,,,,,,,,,
23.32,47.03,16.12,,,,,,,,,,
25.05,48.39,15.95,,,,,,,,,,
24.68,48.39,15.95,,,,,,,,,,
24.1,48.39,15.8,,,,,,,,,,
23.9,48.39,15.8,,,,,,,,,,
24.46,49.57,15.65,,,,,,,,,,
25,49.57,15.65,,,,,,,,,,
26.08,49.57,15.52,,,,,,,,,,
26.55,49.57,15.52,,,,,,,,,,
25.31,50.51,15.39,,,,,,,,,,
25.86,50.51,15.39,,,,,,,,,,
28.18,50.51,15.55,,,,,,,,,,
28.99,50.51,15.55,,,,,,,,,,
28.36,51.3,15.7,,,,,,,,,,
31.55,51.3,15.7,,,,,,,,,,
34.71,51.3,16.27,,,,,,,,,,
36.75,51.3,16.27,,,,,,,,,,
34.84,51.85,16.84,,,,,,,,,,
38.58,51.85,16.84,,,,,,,,,,
41.94,51.85,17.82,,,,,,,,,,
45.37,51.85,17.82,,,,,,,,,,
45.24,52.09,18.79,,,,,,,,,,
48.77,52.09,18.79,,,,,,,,,,
50.23,52.09,19.73,,,,,,,,,,
51.65,52.09,19.73,,,,,,,,,,
47.07,52.2,20.66,,,,,,,,,,
50.21,52.2,20.66,,,,,,,,,,
47.89,52.2,21.53,,,,,,,,,,
44.79,52.2,21.53,,,,,,,,,,
37.05,52.1,22.39,,,,,,,,,,
36.55,52.1,22.39,,,,,,,,,,
33.83,52.1,23.04,,,,,,,,,,
30.91,52.1,23.04,,,,,,,,,,
27.39,51.89,23.69,,,,,,,,,,
27.1,51.89,23.69,,,,,,,,,,
27.58,51.89,24.14,,,,,,,,,,
28.68,51.89,24.14,,,,,,,,,,
27.03,51.6,24.58,,,,,,,,,,
27.22,51.6,24.58,,,,,,,,,,
27.21,51.6,24.82,,,,,,,,,,
25.76,51.6,24.82,,,,,,,,,,
25.19,50.82,25.07,,,,,,,,,,
24.9,50.82,25.07,,,,,,,,,,
24.4,50.82,25.1,,,,,,,,,,
23.45,50.82,25.1,,,,,,,,,,
23.48,49.46,25.12,,,,,,,,,,
23.33,49.46,25.12,,,,,,,,,,
21.55,49.46,24.94,,,,,,,,,,
20.98,49.46,24.94,,,,,,,,,,
21.01,47.07,24.75,,,,,,,,,,
20.57,47.07,24.75,,,,,,,,,,
19.66,47.07,24.29,,,,,,,,,,
18.96,47.07,24.29,,,,,,,,,,
19.03,44.24,23.84,,,,,,,,,,
19.03,44.24,23.84,,,,,,,,,,
18.16,44.24,22.96,,,,,,,,,,
17.38,44.24,22.96,,,,,,,,,,
17.52,41.73,22.09,,,,,,,,,,
17.65,41.73,22.09,,,,,,,,,,
17.01,41.73,22.09,,,,,,,,,,
16.09,38.06,24.26,,,,,,,,,,
15.71,36.36,22.47,,,,,,,,,,
15.5,36.36,22.47,,,,,,,,,,
15.34,36.36,21.86,,,,,,,,,,
14.61,36.36,21.86,,,,,,,,,,
14.31,35.29,21.26,,,,,,,,,,
14.05,35.29,21.26,,,,,,,,,,
13.73,35.29,20.9,,,,,,,,,,
13.61,35.29,20.9,,,,,,,,,,
13.34,34.76,20.55,,,,,,,,,,
13.47,34.76,20.55,,,,,,,,,,
13.43,34.76,20.25,,,,,,,,,,
13.42,34.76,20.25,,,,,,,,,,
13.82,34.86,19.95,,,,,,,,,,
14.18,34.86,19.95,,,,,,,,,,
14.6,34.86,19.7,,,,,,,,,,
14.53,34.86,19.7,,,,,,,,,,
15.46,35.96,19.45,,,,,,,,,,
15.89,35.96,19.45,,,,,,,,,,
16.46,35.96,19.24,,,,,,,,,,
16.57,35.96,19.24,,,,,,,,,,
18.26,38.06,19.02,,,,,,,,,,
18.65,38.06,19.02,,,,,,,,,,
20.27,38.06,18.81,,,,,,,,,,
20.35,38.06,18.81,,,,,,,,,,
21.29,39.77,18.62,,,,,,,,,,
21.76,39.77,18.62,,,,,,,,,,
23.07,39.77,18.43,,,,,,,,,,
22.25,39.77,18.43,,,,,,,,,,
21.98,41.25,18.24,,,,,,,,,,
21.91,41.25,18.24,,,,,,,,,,
21.68,41.25,18.06,,,,,,,,,,
22.07,41.25,18.06,,,,,,,,,,
24.06,42.89,17.87,,,,,,,,,,
23.78,42.89,17.87,,,,,,,,,,
24.26,42.89,17.69,,,,,,,,,,
25.05,42.89,17.69,,,,,,,,,,
26.11,44.63,17.51,,,,,,,,,,
25.84,44.63,17.51,,,,,,,,,,
25.71,44.63,17.33,,,,,,,,,,
25.37,44.63,17.33,,,,,,,,,,
26.17,46.19,17.15,,,,,,,,,,
27.09,46.19,17.15,,,,,,,,,,
28.37,46.19,16.98,,,,,,,,,,
29.57,46.19,16.98,,,,,,,,,,
27.83,47.48,16.83,,,,,,,,,,
28.95,47.48,16.83,,,,,,,,,,
32.9,47.48,16.96,,,,,,,,,,
35.63,47.48,16.96,,,,,,,,,,
39.45,48.61,17.1,,,,,,,,,,
46.29,48.61,17.1,,,,,,,,,,
55.56,48.61,17.72,,,,,,,,,,
63.34,48.61,17.72,,,,,,,,,,
60.23,49.49,18.33,,,,,,,,,,
74.32,49.49,18.33,,,,,,,,,,
86.64,49.49,19.2,,,,,,,,,,
102.99,49.49,19.2,,,,,,,,,,
100.58,50.02,20.07,,,,,,,,,,
109.51,50.02,20.07,,,,,,,,,,
116.35,50.02,20.92,,,,,,,,,,
122.35,50.02,20.92,,,,,,,,,,
104.3,50.34,21.77,,,,,,,,,,
121.48,50.34,21.77,,,,,,,,,,
111.26,50.34,22.5,,,,,,,,,,
100.22,50.34,22.5,,,,,,,,,,
73.94,50.38,23.22,,,,,,,,,,
71.19,50.38,23.22,,,,,,,,,,
59.81,50.38,23.78,,,,,,,,,,
49.46,50.38,23.78,,,,,,,,,,
36.77,50.08,24.34,,,,,,,,,,
34.57,50.08,24.34,,,,,,,,,,
35.6,50.08,24.72,,,,,,,,,,
35.24,50.08,24.72,,,,,,,,,,
31.88,49.66,25.11,,,,,,,,,,
32.46,49.66,25.11,,,,,,,,,,
33.19,49.66,25.31,,,,,,,,,,
31.81,49.66,25.31,,,,,,,,,,
29.94,48.97,25.52,,,,,,,,,,
29.21,48.97,25.52,,,,,,,,,,
27.11,48.97,25.52,,,,,,,,,,
25.72,48.97,25.52,,,,,,,,,,
26.1,47.42,25.51,,,,,,,,,,
25.4,47.42,25.51,,,,,,,,,,
23.31,47.42,25.31,,,,,,,,,,
21.99,47.42,25.31,,,,,,,,,,
22.45,44.87,25.12,,,,,,,,,,
22.25,44.87,25.12,,,,,,,,,,
21.06,44.87,24.69,,,,,,,,,,
19.91,44.87,24.69,,,,,,,,,,
19.96,41.95,24.27,,,,,,,,,,
20.12,41.95,24.27,,,,,,,,,,
19.04,41.95,23.47,,,,,,,,,,
17.53,41.95,23.47,,,,,,,,,,
17.79,39.44,22.67,,,,,,,,,,
18.02,39.44,22.67,,,,,,,,,,
17.23,39.44,22.67,,,,,,,,,,
17.4,41.81,24.23,,,,,,,,,,
16.89,40.08,22.39,,,,,,,,,,
16.7,40.08,22.39,,,,,,,,,,
17.16,40.08,21.7,,,,,,,,,,
16.16,40.08,21.7,,,,,,,,,,
15.81,39.01,21.02,,,,,,,,,,
15.36,39.01,21.02,,,,,,,,,,
15.45,39.01,20.59,,,,,,,,,,
15.12,39.01,20.59,,,,,,,,,,
14.92,38.48,20.17,,,,,,,,,,
14.74,38.48,20.17,,,,,,,,,,
14.69,38.48,19.79,,,,,,,,,,
14.7,38.48,19.79,,,,,,,,,,
14.98,38.6,19.41,,,,,,,,,,
14.97,38.6,19.41,,,,,,,,,,
15.06,38.6,19.07,,,,,,,,,,
14.79,38.6,19.07,,,,,,,,,,
15.68,39.73,18.73,,,,,,,,,,
16.06,39.73,18.73,,,,,,,,,,
16.35,39.73,18.42,,,,,,,,,,
16.71,39.73,18.42,,,,,,,,,,
17.22,41.81,18.11,,,,,,,,,,
17.73,41.81,18.11,,,,,,,,,,
18.7,41.81,17.81,,,,,,,,,,
19.35,41.81,17.81,,,,,,,,,,
20.53,43.61,17.52,,,,,,,,,,
22.26,43.61,17.52,,,,,,,,,,
25.79,43.61,17.24,,,,,,,,,,
24.63,43.61,17.24,,,,,,,,,,
22.65,45.21,16.96,,,,,,,,,,
22.39,45.21,16.96,,,,,,,,,,
21.64,45.21,16.69,,,,,,,,,,
21.74,45.21,16.69,,,,,,,,,,
22.94,46.69,16.41,,,,,,,,,,
22.44,46.69,16.41,,,,,,,,,,
22.3,46.69,16.16,,,,,,,,,,
21.72,46.69,16.16,,,,,,,,,,
23.66,48.13,15.9,,,,,,,,,,
23.13,48.13,15.9,,,,,,,,,,
22.78,48.13,15.67,,,,,,,,,,
22.18,48.13,15.67,,,,,,,,,,
22.81,49.37,15.43,,,,,,,,,,
23.29,49.37,15.43,,,,,,,,,,
24.52,49.37,15.24,,,,,,,,,,
24.71,49.37,15.24,,,,,,,,,,
23.46,50.41,15.03,,,,,,,,,,
23.64,50.41,15.03,,,,,,,,,,
25.32,50.41,15.16,,,,,,,,,,
27.07,50.41,15.16,,,,,,,,,,
25.91,51.36,15.29,,,,,,,,,,
28.7,51.36,15.29,,,,,,,,,,
31.89,51.36,15.89,,,,,,,,,,
33.63,51.36,15.89,,,,,,,,,,
31.09,52.04,16.49,,,,,,,,,,
35.18,52.04,16.49,,,,,,,,,,
38.37,52.04,17.54,,,,,,,,,,
42.21,52.04,17.54,,,,,,,,,,
42.29,52.43,18.59,,,,,,,,,,
45.42,52.43,18.59,,,,,,,,,,
47.65,52.43,19.59,,,,,,,,,,
49.06,52.43,19.59,,,,,,,,,,
44.91,52.63,20.59,,,,,,,,,,
48.23,52.63,20.59,,,,,,,,,,
47.03,52.63,21.53,,,,,,,,,,
44.13,52.63,21.53,,,,,,,,,,
36.32,52.55,22.46,,,,,,,,,,
36.21,52.55,22.46,,,,,,,,,,
33.75,52.55,23.17,,,,,,,,,,
31.13,52.55,23.17,,,,,,,,,,
27.33,52.24,23.88,,,,,,,,,,
26.79,52.24,23.88,,,,,,,,,,
26.29,52.24,24.38,,,,,,,,,,
27.23,52.24,24.38,,,,,,,,,,
27.01,51.79,24.89,,,,,,,,,,
26.93,51.79,24.89,,,,,,,,,,
26.51,51.79,25.2,,,,,,,,,,
24.86,51.79,25.2,,,,,,,,,,
23.89,50.92,25.51,,,,,,,,,,
24.04,50.92,25.51,,,,,,,,,,
23.76,50.92,25.6,,,,,,,,,,
22.95,50.92,25.6,,,,,,,,,,
22.25,49.46,25.67,,,,,,,,,,
22.2,49.46,25.67,,,,,,,,,,
20.41,49.46,25.52,,,,,,,,,,
19.78,49.46,25.52,,,,,,,,,,
19.69,46.95,25.36,,,,,,,,,,
19.1,46.95,25.36,,,,,,,,,,
18.33,46.95,24.9,,,,,,,,,,
17.73,46.95,24.9,,,,,,,,,,
17.83,44.03,24.45,,,,,,,,,,
17.43,44.03,24.45,,,,,,,,,,
16.76,44.03,23.51,,,,,,,,,,
16.12,44.03,23.51,,,,,,,,,,
16.37,41.49,22.56,,,,,,,,,,
16.66,41.49,22.56,,,,,,,,,,
15.81,41.49,22.56,,,,,,,,,,
16.01,40.52,26.65,,,,,,,,,,
15.8,38.55,24.85,,,,,,,,,,
15.53,38.55,24.85,,,,,,,,,,
15.08,38.55,24.19,,,,,,,,,,
14.64,38.55,24.19,,,,,,,,,,
14.42,37.25,23.53,,,,,,,,,,
14.21,37.25,23.53,,,,,,,,,,
13.79,37.25,23.19,,,,,,,,,,
13.7,37.25,23.19,,,,,,,,,,
13.52,36.5,22.85,,,,,,,,,,
13.63,36.5,22.85,,,,,,,,,,
13.57,36.5,22.6,,,,,,,,,,
13.51,36.5,22.6,,,,,,,,,,
13.87,36.43,22.34,,,,,,,,,,
14.25,36.43,22.34,,,,,,,,,,
14.59,36.43,22.14,,,,,,,,,,
14.69,36.43,22.14,,,,,,,,,,
15.44,37.39,21.94,,,,,,,,,,
15.82,37.39,21.94,,,,,,,,,,
16.36,37.39,21.79,,,,,,,,,,
16.31,37.39,21.79,,,,,,,,,,
18.04,39.22,21.63,,,,,,,,,,
18.2,39.22,21.63,,,,,,,,,,
19.48,39.22,21.49,,,,,,,,,,
19.35,39.22,21.49,,,,,,,,,,
20.09,40.6,21.37,,,,,,,,,,
19.95,40.6,21.37,,,,,,,,,,
20.37,40.6,21.25,,,,,,,,,,
20.17,40.6,21.25,,,,,,,,,,
20.67,42.27,21.13,,,,,,,,,,
20.58,42.27,21.13,,,,,,,,,,
20.62,42.27,21.02,,,,,,,,,,
20.79,42.27,21.02,,,,,,,,,,
22.07,44.5,20.91,,,,,,,,,,
22.18,44.5,20.91,,,,,,,,,,
22.71,44.5,20.8,,,,,,,,,,
23.79,44.5,20.8,,,,,,,,,,
24.52,46.97,20.68,,,,,,,,,,
24.58,46.97,20.68,,,,,,,,,,
25.04,46.97,20.57,,,,,,,,,,
25.21,46.97,20.57,,,,,,,,,,
25.73,49.27,20.45,,,,,,,,,,
27.03,49.27,20.45,,,,,,,,,,
28.87,49.27,20.36,,,,,,,,,,
30.33,49.27,20.36,,,,,,,,,,
28.37,51.24,20.27,,,,,,,,,,
29.98,51.24,20.27,,,,,,,,,,
34.75,51.24,20.55,,,,,,,,,,
37.02,51.24,20.55,,,,,,,,,,
38.35,52.94,20.84,,,,,,,,,,
44.59,52.94,20.84,,,,,,,,,,
53.02,52.94,21.55,,,,,,,,,,
59.17,52.94,21.55,,,,,,,,,,
55.24,54.2,22.26,,,,,,,,,,
65.85,54.2,22.26,,,,,,,,,,
75.82,54.2,23.13,,,,,,,,,,
88.37,54.2,23.13,,,,,,,,,,
86.54,54.97,24,,,,,,,,,,
95.11,54.97,24,,,,,,,,,,
100.08,54.97,24.81,,,,,,,,,,
105.86,54.97,24.81,,,,,,,,,,
90.54,55.37,25.61,,,,,,,,,,
103.17,55.37,25.61,,,,,,,,,,
94.37,55.37,26.27,,,,,,,,,,
85.5,55.37,26.27,,,,,,,,,,
64,55.23,26.92,,,,,,,,,,
61.73,55.23,26.92,,,,,,,,,,
52.57,55.23,27.42,,,,,,,,,,
44.19,55.23,27.42,,,,,,,,,,
34.7,54.46,27.92,,,,,,,,,,
32.76,54.46,27.92,,,,,,,,,,
32.93,54.46,28.25,,,,,,,,,,
32.15,54.46,28.25,,,,,,,,,,
30.25,53.37,28.59,,,,,,,,,,
30.49,53.37,28.59,,,,,,,,,,
30.79,53.37,28.73,,,,,,,,,,
29.51,53.37,28.73,,,,,,,,,,
28.92,52.23,28.87,,,,,,,,,,
28.33,52.23,28.87,,,,,,,,,,
26.52,52.23,28.82,,,,,,,,,,
25.1,52.23,28.82,,,,,,,,,,
25.65,50.42,28.76,,,,,,,,,,
24.68,50.42,28.76,,,,,,,,,,
22.91,50.42,28.53,,,,,,,,,,
21.72,50.42,28.53,,,,,,,,,,
22.16,47.5,28.29,,,,,,,,,,
22.16,47.5,28.29,,,,,,,,,,
20.97,47.5,27.86,,,,,,,,,,
19.97,47.5,27.86,,,,,,,,,,
19.94,44.27,27.44,,,,,,,,,,
20.06,44.27,27.44,,,,,,,,,,
19.09,44.27,26.74,,,,,,,,,,
17.9,44.27,26.74,,,,,,,,,,
18.13,41.49,26.04,,,,,,,,,,
18.14,41.49,26.04,,,,,,,,,,
17.59,41.49,26.04,,,,,,,,,,
17.4,39.08,23.9,,,,,,,,,,
17.46,37.35,22.5,,,,,,,,,,
17.13,37.35,22.5,,,,,,,,,,
16.53,37.35,22.02,,,,,,,,,,
16.04,37.35,22.02,,,,,,,,,,
15.8,36.27,21.55,,,,,,,,,,
15.79,36.27,21.55,,,,,,,,,,
15.29,36.27,21.28,,,,,,,,,,
15.15,36.27,21.28,,,,,,,,,,
15.41,35.74,21.02,,,,,,,,,,
15.4,35.74,21.02,,,,,,,,,,
15.31,35.74,20.84,,,,,,,,,,
15.16,35.74,20.84,,,,,,,,,,
15.65,35.86,20.65,,,,,,,,,,
16.11,35.86,20.65,,,,,,,,,,
16.54,35.86,20.5,,,,,,,,,,
16.61,35.86,20.5,,,,,,,,,,
17.56,37.07,20.34,,,,,,,,,,
17.64,37.07,20.34,,,,,,,,,,
18.21,37.07,20.21,,,,,,,,,,
18.02,37.07,20.21,,,,,,,,,,
22,39.34,20.08,,,,,,,,,,
21.23,39.34,20.08,,,,,,,,,,
24.83,39.34,19.95,,,,,,,,,,
24.87,39.34,19.95,,,,,,,,,,
27.06,41.25,19.83,,,,,,,,,,
25.94,41.25,19.83,,,,,,,,,,
26.6,41.25,19.7,,,,,,,,,,
25.59,41.25,19.7,,,,,,,,,,
25.41,42.59,19.57,,,,,,,,,,
24.09,42.59,19.57,,,,,,,,,,
23.45,42.59,19.45,,,,,,,,,,
23.63,42.59,19.45,,,,,,,,,,
25.77,43.97,19.33,,,,,,,,,,
25.01,43.97,19.33,,,,,,,,,,
25.16,43.97,19.19,,,,,,,,,,
26.04,43.97,19.19,,,,,,,,,,
27.8,45.48,19.05,,,,,,,,,,
25.93,45.48,19.05,,,,,,,,,,
25.99,45.48,18.89,,,,,,,,,,
26.01,45.48,18.89,,,,,,,,,,
